Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52
Time,Extracellular.Covid,Extracellular.ACE2,Extracellular.ACE2:Covid,Extracellular.SARS_CoV_2,Cell.Covid_transcribed,Cell.ribosome,Cell.Ribosome:Covid,Cell.nsp1,Cell.S,Cell.MDA5,Cell.d_IRF37_p,Cell.early_RNA,Cell.IFN_1,Cell.early_ISG_product,Cell.d_STAT12_p,Cell.IRF9,Cell.ISGF3,Cell.ISG_RNA,Cell.ISG_product,Cell.MDA5:dsRNA,Cell.SARS_CoV_2,Cell.OAS_1_mRNA,Cell.pppa(2'p5'A)n,Cell.RNaseL_act,Cell.RNaseL_inact,Cell.PKR_mRNA,Cell.PKR_act,Cell.EIF2a,Cell.EIF2a_act,Cell.Covid_local,Cell.ribosome:early_RNA,Cell.Ribosome:OAS_1_mRNA,Cell.OAS_1,Cell.Ribosome:PKR_mRNA,Cell.PKR_inac,Cell.Ribosome:ISG_RNA,Cell.nsp8,Cell.nsp9,Cell.nsp16,Cell.dsRNA_frag,Cell.E,Cell.M,Cell.N,Nucelus.d_IRF37_p,Nucelus.Early_ISG_RNA,Nucelus.ISGF3,Nucelus.ISG_RNA,Nucelus.OAS_1_mRNA_nuc,Nucelus.PKR_mRNA_Nuc,BU2.trans1_B,BU2.trans1_U
0.03753857085,0.01631531361,50,0.9472388711,1.844315048e-30,4.145830285e-05,1000,0.0006371854128,7.83550916e-06,7.83550916e-06,0.9999992839,8.408158997e-09,0.0009642080318,0.0351928628,0.03584420915,0.0006434977849,0.9999921514,7.776610826e-06,4.601516961e-13,1.465101963e-14,7.076469633e-07,5.476790357e-28,0.001996061123,7.421768734e-07,2.478062766e-10,0.03684273242,0.001996061123,7.236331571e-07,0.03684273243,2.456199929e-11,0.03576426454,0.9631915832,0.9980040823,1.036466746,0.9980040823,0.9989653298,2.777031156e-12,7.83550916e-06,7.83550916e-06,7.83550916e-06,6.207877887e-17,7.83550916e-06,7.83550916e-06,7.83550916e-06,7.589937939e-11,5.538776889e-13,7.038527914e-08,5.207097138e-10,1.000000001,1.000000001,1,1
0.04381249521,0.01700051067,50,0.9406317432,1.852618993e-29,4.96968666e-05,1000,0.0008700399245,1.254485515e-05,1.254485515e-05,0.9999990034,1.361879256e-08,0.0009580979113,0.04097785304,0.04186818092,0.0008777886566,0.9999874608,1.240452155e-05,1.026958411e-12,4.54624911e-14,9.828656772e-07,4.840655655e-27,0.001995975423,1.03907878e-06,4.711428134e-10,0.04286659146,0.001995975423,1.008896414e-06,0.04286659147,4.030405861e-11,0.04144395344,0.9571737215,0.9980042932,1.042727725,0.9980042932,0.9989589078,7.299066099e-12,1.254485515e-05,1.254485515e-05,1.254485515e-05,1.645082891e-16,1.254485515e-05,1.254485515e-05,1.254485515e-05,1.436658804e-10,1.227617289e-12,1.312517599e-07,1.13956619e-09,1.000000001,1.000000001,1,1
0.05008641956,0.01746783009,50,0.934283064,1.296659407e-28,5.826902078e-05,1000,0.001137741478,1.882471984e-05,1.882471984e-05,0.999998672,2.067059953e-08,0.0009521225878,0.04668907982,0.04785445014,0.001146595571,0.9999812253,1.854365776e-05,2.041419549e-12,1.186892849e-13,1.307059012e-06,3.119504186e-26,0.001995986533,1.392795733e-06,8.215636438e-10,0.04885277546,0.001995986533,1.346714262e-06,0.04885277548,6.18428594e-11,0.04704767741,0.9511934276,0.9980044749,1.04898858,0.9980044749,0.9989524062,1.663066372e-11,1.882471984e-05,1.882471984e-05,1.882471984e-05,3.811927334e-16,1.882471984e-05,1.882471984e-05,1.882471984e-05,2.491988353e-10,2.434356409e-12,2.243382048e-07,2.232066582e-09,1.000000002,1.000000002,1,1
0.05636034391,0.01777715135,50,0.928131535,7.228023952e-28,6.717504242e-05,1000,0.001439810456,2.689225009e-05,2.689225009e-05,0.999998288,2.986289651e-08,0.0009462010064,0.05232722115,0.05380323323,0.001449252538,0.9999732405,2.638832372e-05,3.724602195e-12,2.742223691e-13,1.681697391e-06,1.616721292e-25,0.001996013895,1.806147717e-06,1.342074394e-09,0.05480152002,0.001996013895,1.739137356e-06,0.05480152006,9.019155969e-11,0.05257732607,0.9452505661,0.9980047284,1.055249287,0.9980047284,0.9989458028,3.416130799e-11,2.689225009e-05,2.689225009e-05,2.689225009e-05,8.017108015e-16,2.689225009e-05,2.689225009e-05,2.689225009e-05,4.046924589e-10,4.44367096e-12,3.590339283e-07,4.025097882e-09,1.000000004,1.000000004,1,1
0.06263426827,0.01797112687,50,0.9221334303,3.388569947e-27,7.64148653e-05,1000,0.001775778698,3.69615538e-05,3.69615538e-05,0.9999978496,4.150242595e-08,0.0009402882246,0.05789294743,0.05971474306,0.001785103115,0.9999633075,3.612612117e-05,6.359343381e-12,5.775824786e-13,2.108233366e-06,7.069070354e-25,0.001996013006,2.281988283e-06,2.083102843e-09,0.06071305924,0.001996013006,2.188210528e-06,0.06071305931,1.263992496e-10,0.05803443209,0.9393449691,0.9980051213,1.06150982,0.9980051213,0.9989390732,6.481334593e-11,3.69615538e-05,3.69615538e-05,3.69615538e-05,1.563430637e-15,3.69615538e-05,3.69615538e-05,3.69615538e-05,6.241937121e-10,7.606288601e-12,5.457648777e-07,6.806828134e-09,1.000000007,1.000000007,1,1
0.07205351767,0.01810905129,50,0.9133513298,3.227663389e-26,9.091283439e-05,1000,0.002342828962,5.629855074e-05,5.629855074e-05,0.9999970854,6.426467008e-08,0.0009314777243,0.06611443292,0.06852035782,0.002350240704,0.9999443158,5.469337386e-05,1.291859624e-11,1.568223135e-12,2.849178868e-06,5.557432759e-24,0.001996008992,3.12005428e-06,3.74223607e-09,0.06951889745,0.001996008992,2.973245346e-06,0.06951889759,1.979044927e-10,0.06609388192,0.9305481648,0.9980059806,1.070908573,0.9980059806,0.9989286724,1.520466206e-10,5.629855073e-05,5.629855074e-05,5.629855074e-05,3.844650993e-15,5.629855074e-05,5.629855074e-05,5.629855074e-05,1.110020382e-09,1.555872289e-11,9.493301204e-07,1.366507601e-08,1.000000014,1.000000014,1,1
0.08147276708,0.01813045963,50,0.9047674763,2.01671967e-25,0.0001061604862,1000,0.002983731458,8.132548237e-05,8.132548237e-05,0.9999961887,9.434344988e-08,0.0009227544979,0.07417640147,0.07724312501,0.00298658791,0.9999198644,7.852107719e-05,2.394237805e-11,3.72665967e-12,3.715085287e-06,3.117601152e-23,0.001996009797,4.115352955e-06,6.262752186e-09,0.0782421797,0.001996009797,3.897404234e-06,0.07824217997,2.933958486e-10,0.07399642829,0.9218341208,0.9980072414,1.080306763,0.9980072414,0.9989178254,3.189893709e-10,8.132548235e-05,8.132548237e-05,8.132548237e-05,8.435484138e-15,8.132548237e-05,8.132548237e-05,8.132548237e-05,1.838380822e-09,2.909616727e-11,1.538241114e-06,2.508858033e-08,1.000000025,1.000000025,1,1
0.09089201648,0.01808173569,50,0.8963338289,1.003879672e-24,0.0001221548916,1000,0.003696994722,0.0001127314071,0.0001127314071,0.9999951536,1.328624446e-07,0.0009141153629,0.0820810335,0.08588372445,0.003692035204,0.9998893442,0.0001081661799,4.133146996e-11,8.002634709e-12,4.710605557e-06,1.432321536e-22,0.00199601303,5.277885504e-06,9.917351757e-09,0.08688367991,0.00199601303,4.967476971e-06,0.08688368038,4.168613803e-10,0.0817451925,0.9132021605,0.9980090148,1.089704269,0.9980090148,0.9989064212,6.141508146e-10,0.0001127314071,0.0001127314071,0.0001127314071,1.69996425e-14,0.0001127314071,0.0001127314071,0.0001127314071,2.880546305e-09,5.07536153e-11,2.358654609e-06,4.297525485e-08,1.000000043,1.000000043,1,1
0.1003112659,0.01798959176,50,0.8880224183,4.264346718e-24,0.0001388924907,1000,0.004481156786,0.0001511909924,0.0001511909924,0.9999939743,1.809790501e-07,0.0009055562231,0.08983047452,0.09444282035,0.004464518114,0.9998521723,0.0001441545167,6.744510878e-11,1.588217433e-11,5.840272532e-06,5.668599105e-22,0.001996015404,6.617776849e-06,1.502593646e-08,0.09544416448,0.001996015404,6.190182763e-06,0.09544416526,5.724507193e-10,0.08934286673,0.9046516238,0.998011425,1.09910096,0.998011425,0.9988943379,1.105212371e-09,0.0001511909923,0.0001511909924,0.0001511909924,3.206761767e-14,0.0001511909924,0.0001511909924,0.0001511909924,4.318107758e-09,8.377129075e-11,3.460633025e-06,6.966622281e-08,1.00000007,1.00000007,1,1
0.1097305153,0.01787029266,50,0.8798159385,1.597855834e-23,0.0001563693362,1000,0.005334780516,0.0001973651278,0.0001973651278,0.9999926452,2.398820573e-07,0.0008970776263,0.09742683727,0.1029210624,0.005302014979,0.9998077899,0.0001869825466,1.051286547e-10,2.957751451e-11,7.108498234e-06,1.98734246e-21,0.001996018245,8.145262731e-06,2.195735695e-08,0.1039243925,0.001996018245,7.5721642e-06,0.1039243937,7.644667429e-10,0.09679190314,0.8961818603,0.9980146028,1.108496694,0.9980146028,0.9988814434,1.882924579e-09,0.0001973651277,0.0001973651278,0.0001973651278,5.731181755e-14,0.0001973651278,0.0001973651278,0.0001973651278,6.242970533e-09,1.321759602e-10,4.897631706e-06,1.079690684e-07,1.000000108,1.000000108,1,1
0.1257556257,0.01763098441,50,0.866066669,1.478244183e-22,0.0001877890016,1000,0.00694269335,0.0002954692029,0.0002954692029,0.9999900239,3.683676932e-07,0.000882837324,0.1100047511,0.1171612175,0.006870689045,0.9997142227,0.0002768591536,2.059970119e-10,7.678012691e-11,9.596562347e-06,1.493087521e-20,0.001996025741,1.120448552e-05,3.919260128e-08,0.118169634,0.001996025741,1.030784693e-05,0.1181696366,1.187526507e-09,0.1091299442,0.8819559455,0.9980221896,1.12447915,0.9980221896,0.9988572295,4.238482834e-09,0.0002954692028,0.0002954692029,0.0002954692029,1.405450042e-13,0.0002954692029,0.0002954692029,0.0002954692029,1.094021759e-08,2.649505962e-10,8.275261876e-06,2.097754205e-07,1.00000021,1.00000021,1,1
0.1417807361,0.01737389873,50,0.8525535791,8.911043746e-22,0.000221311792,1000,0.008740753156,0.000420870248,0.000420870248,0.9999869254,5.377989768e-07,0.000868826226,0.1221556423,0.1311722245,0.008612348731,0.9995957665,0.0003900002203,3.706559258e-10,1.760310993e-10,1.251833345e-05,8.029224404e-20,0.001996036759,1.488816566e-05,6.53882565e-08,0.1321884031,0.001996036759,1.355519903e-05,0.1321884078,1.751816525e-09,0.1210551825,0.8679589496,0.9980331924,1.140457555,0.9980331924,0.998829494,8.599404544e-09,0.0004208702476,0.000420870248,0.000420870248,3.087605262e-13,0.000420870248,0.000420870248,0.000420870248,1.792582629e-08,4.880313338e-10,1.308152999e-05,3.747733636e-07,1.000000375,1.000000375,1,1
0.1578058465,0.0171124561,50,0.8392595802,4.281051372e-21,0.0002569103895,1000,0.01072229897,0.0005765661603,0.0005765661603,0.9999833236,7.545652122e-07,0.0008550411517,0.133889335,0.1449570379,0.01051781762,0.9994501146,0.0005283253735,6.239322821e-10,3.666834109e-10,1.589312029e-05,3.552440004e-19,0.001996051947,1.924842632e-05,1.034447938e-07,0.1459842995,0.001996051947,1.734517606e-05,0.1459843077,2.481084049e-09,0.132577826,0.8541879213,0.9980484648,1.156431,0.9980484648,0.9987974128,1.609175023e-08,0.0005765661596,0.0005765661603,0.0005765661603,6.244331665e-13,0.0005765661603,0.0005765661603,0.0005765661603,2.786167871e-08,8.412635217e-10,1.962779635e-05,6.26972673e-07,1.000000627,1.000000627,1,1
0.1738309569,0.01685064444,50,0.8261772599,1.761162318e-20,0.0002945554599,1000,0.01288083985,0.0007654452335,0.0007654452335,0.9999791927,1.02526211e-06,0.0008414793721,0.1452154192,0.1585185188,0.01257824493,0.9992751453,0.0006935390143,9.958720743e-10,7.085970017e-10,1.973913899e-05,1.360857122e-18,0.001996072397,2.433796455e-05,1.5679898e-07,0.1595608628,0.001996072397,2.170785476e-05,0.1595608764,3.400075197e-09,0.1437076718,0.8406400022,0.9980689412,1.172398497,0.9980689412,0.9987600958,2.824499293e-08,0.0007654452321,0.0007654452335,0.0007654452335,1.183925983e-12,0.0007654452335,0.0007654452335,0.0007654452335,4.150548319e-08,1.375368513e-09,2.824018383e-05,9.952134322e-07,1.000000995,1.000000995,1,1
0.1898560673,0.01659012138,50,0.8133016356,6.413752174e-20,0.0003342163893,1000,0.01521004374,0.0009902917456,0.0009902917456,0.9999745079,1.35666453e-06,0.0008281381178,0.1561432698,0.1718594458,0.01478508406,0.9990689081,0.0008871477693,1.521838842e-09,1.288565698e-09,2.407354375e-05,4.637169327e-18,0.001996099156,3.020993255e-05,2.294472504e-07,0.1729215754,0.001996099156,2.667240223e-05,0.1729215969,4.534355087e-09,0.1544542606,0.8273124165,0.9980956305,1.188358979,0.9980956305,0.998716594,4.705844136e-08,0.0009902917431,0.0009902917456,0.0009902917456,2.128904307e-12,0.0009902917456,0.0009902917456,0.0009902917456,5.971018567e-08,2.153140265e-09,3.925488883e-05,1.513193268e-06,1.000001513,1.000001513,1,1
0.2255455807,0.01602025298,50,0.7853470551,1.22076546e-18,0.0004296225492,1000,0.02097994207,0.001633540961,0.001633540961,0.9999619647,2.348431267e-06,0.0007992047228,0.1790953994,0.2007919173,0.02018524196,0.9984887241,0.001426457381,3.472826068e-09,4.224498079e-09,3.555965737e-05,6.245288076e-17,0.001996187202,4.637088143e-05,4.860124744e-07,0.2019186955,0.001996187202,4.003116682e-05,0.2019187487,7.96737524e-09,0.1770572614,0.7984088786,0.9981830714,1.22387339,0.9981830714,0.9985922646,1.280664873e-07,0.001633540953,0.001633540961,0.001633540961,6.925029829e-12,0.001633540961,0.001633540961,0.001633540961,1.217932278e-07,5.201914155e-09,7.415824458e-05,3.417531338e-06,1.000003418,1.000003418,1,1
0.2612350941,0.01546960723,50,0.7583537273,1.047986949e-17,0.0005344785914,1000,0.02750040389,0.002496219202,0.002496219202,0.9999463048,3.754641955e-06,0.0007713229586,0.2002154613,0.2286724924,0.02618486508,0.9977278339,0.002124417325,6.950801454e-09,1.136040976e-08,4.970540851e-05,4.739531639e-16,0.001996325571,6.727259572e-05,9.246443355e-07,0.2298989475,0.001996325571,5.680641692e-05,0.2298990626,1.290197056e-08,0.197904593,0.7705561854,0.9983198309,1.2593336,0.9983198309,0.9984203568,2.964106184e-07,0.002496219178,0.002496219202,0.002496219202,1.868779079e-11,0.002496219202,0.002496219202,0.002496219202,2.236343215e-07,1.100179645e-08,0.0001264672531,6.77871822e-06,1.000006779,1.000006779,1,1
0.2969246076,0.01493846894,50,0.7322875875,6.517725544e-17,0.0006483458645,1000,0.0347091711,0.003604113909,0.003604113909,0.9999272953,5.656275992e-06,0.0007444652172,0.219597636,0.2555287843,0.03270358232,0.996772434,0.002989044264,1.262886682e-08,2.650551192e-08,6.664656853e-05,2.711276106e-15,0.001996529035,9.350915496e-05,1.623374599e-06,0.2568979719,0.001996529035,7.726681448e-05,0.2568981968,1.963968012e-08,0.2170911693,0.7437267519,0.9985201059,1.294724783,0.9985201059,0.9981882931,6.095185061e-07,0.003604113847,0.003604113909,0.003604113909,4.44473317e-11,0.003604113909,0.003604113909,0.003604113909,3.796789098e-07,2.10842283e-08,0.0001999242426,1.221611407e-05,1.000012216,1.000012216,1,1
0.332614121,0.01442531572,50,0.7071176283,3.287172829e-16,0.0007707597228,1000,0.04254751763,0.004980746552,0.004980746552,0.9999047247,8.135971089e-06,0.0007186049107,0.2373321664,0.2813873853,0.03966727755,0.9956120586,0.004024767268,2.131421957e-08,5.568853942e-08,8.649293013e-05,1.269792799e-14,0.001996813568,0.0001256694967,2.678934223e-06,0.2829500834,0.001996813568,0.0001016519592,0.2829504908,2.84903095e-08,0.2347071903,0.7178940123,0.9987991842,1.330031034,0.9987991842,0.9978829204,1.146837846e-06,0.004980746401,0.004980746552,0.004980746552,9.632375108e-11,0.004980746552,0.004980746552,0.004980746552,6.068309405e-07,3.74874968e-08,0.0002981121134,2.046097763e-05,1.000020461,1.000020461,1,1
0.3683036344,0.01392940641,50,0.6828131858,1.410727404e-15,0.0009012552511,1000,0.05095996786,0.006647559298,0.006647559298,0.9998784019,1.127696054e-05,0.0006937161949,0.2535058232,0.3062741499,0.04700748319,0.9942391565,0.005232988016,3.393681347e-08,1.078392128e-07,0.0001093301584,5.077486204e-14,0.001997196085,0.0001643327576,4.207588968e-06,0.3080883523,0.001997196085,0.0001301719618,0.3080890463,3.9761229e-08,0.2508385272,0.6930321382,0.9991731917,1.365235627,0.9991731917,0.9974907746,2.012597696e-06,0.006647558957,0.006647559298,0.006647559298,1.937569708e-10,0.006647559298,0.006647559298,0.006647559298,9.243508763e-07,6.281753008e-08,0.0004243494196,3.234225792e-05,1.000032342,1.000032342,1,1
0.4290899553,0.0131237067,50,0.6433261399,1.607200452e-14,0.001140755293,1000,0.06646407496,0.01020782598,0.01020782598,0.9998244667,1.83830811e-05,0.0006534907314,0.277693982,0.3464957817,0.06020183917,0.9914000395,0.007682121569,6.755921109e-08,2.907006013e-07,0.0001552671567,4.568509711e-13,0.001998123508,0.0002467398896,8.312721742e-06,0.3488893948,0.001998123508,0.0001887437203,0.3488909416,6.535689921e-08,0.275123517,0.6528507378,1.000076515,1.424912621,1.000076515,0.9965850344,4.650743469e-06,0.01020782471,0.01020782598,0.01020782598,5.650673589e-10,0.01020782598,0.01020782598,0.01020782598,1.736770362e-06,1.365137391e-07,0.0007119312874,6.360968285e-05,1.00006361,1.00006361,1,1
0.4898762763,0.01236475362,50,0.6061227049,1.076770583e-13,0.001399841151,1000,0.08324311871,0.01475017641,0.01475017641,0.9997584421,2.804654168e-05,0.000615887245,0.2979897147,0.3840948751,0.0740260764,0.987920916,0.01060787205,1.213690653e-07,6.74174077e-07,0.0002102280042,2.723887667e-12,0.001999475798,0.0003522948062,1.501695972e-05,0.3872814569,0.001999475798,0.000260503378,0.3872845396,1.003143747e-07,0.2957155951,0.61528926,1.001388547,1.484157101,1.001388547,0.9953231412,9.485517633e-06,0.0147501726,0.01475017641,0.01475017641,1.411391349e-09,0.01475017641,0.01475017641,0.01475017641,2.994883598e-06,2.666239418e-07,0.001101328541,0.000112967404,1.000112967,1.000112967,1,1
0.5506625972,0.01164975344,50,0.5710705623,5.533325947e-13,0.001675894016,1000,0.1010788633,0.02034600649,0.02034600647,0.9996797632,4.065000055e-05,0.0005807834057,0.3147663328,0.4191939383,0.08823465696,0.9838070515,0.01397694812,2.016293696e-07,1.396037133e-06,0.0002742287609,1.284663155e-11,0.002001342298,0.0004834455609,2.531049544e-05,0.4234060195,0.002001342298,0.0003458937212,0.4234116608,1.457304931e-07,0.3129645647,0.5802253231,1.003193465,1.542882577,1.003193465,0.9936443468,1.760207365e-05,0.02034599631,0.02034600649,0.02034600649,3.15890046e-09,0.02034600647,0.02034600647,0.02034600647,4.833957583e-06,4.798640111e-07,0.001601274138,0.0001856010965,1.000185601,1.000185601,1,1
0.6114489181,0.01097605704,50,0.5380454034,2.371829987e-12,0.001966346883,1000,0.1197749652,0.02705347638,0.02705347632,0.9995880255,5.654998542e-05,0.0005480568926,0.3283752473,0.4519154462,0.1026178846,0.9790776858,0.01774443924,3.150014728e-07,2.648436929e-06,0.0003471276599,5.100815565e-11,0.002003809696,0.0006423683562,4.037014013e-05,0.4573956722,0.002003809696,0.0004450947093,0.4574053266,2.026753911e-07,0.3271907299,0.5475365805,1.00557268,1.601005737,1.00557268,0.9914948354,3.034933161e-05,0.02705345169,0.02705347638,0.02705347638,6.499543885e-09,0.02705347632,0.02705347632,0.02705347632,7.40382901e-06,8.099567492e-07,0.00221676813,0.0002868271134,1.000286827,1.000286827,1,1
0.672235239,0.01034129367,50,0.5069300825,8.81955147e-12,0.002268863264,1000,0.1391543911,0.03491921872,0.03491921854,0.999482965,7.606974075e-05,0.0005175852085,0.3391471216,0.4823820681,0.1169974794,0.9737625329,0.02185793589,4.682841513e-07,4.683210571e-06,0.0004286551004,1.763804317e-10,0.002006959955,0.0008309462258,6.155049716e-05,0.4893749031,0.002006959955,0.0005580439003,0.4893905484,2.719787879e-07,0.3386880035,0.5171004937,1.008602947,1.658448364,1.008602947,0.9888290417,4.932667076e-05,0.03491916365,0.03491921872,0.03491921872,1.248117299e-08,0.03491921854,0.03491921854,0.03491921854,1.08657949e-05,1.297882881e-06,0.002949214428,0.0004218450539,1.000421845,1.000421845,1,1
0.7609417589,0.009480250418,50,0.4647225293,5.091682371e-11,0.002727416857,1000,0.1683332795,0.04855066656,0.0485506656,0.9993054548,0.0001116324609,0.0004769098165,0.3504149146,0.5230503535,0.1376676901,0.9650322512,0.0283649798,7.773422532e-07,9.714584911e-06,0.0005623417916,9.008789782e-10,0.002012935702,0.00116258077,0.000106605022,0.5326762726,0.002012935702,0.0007469421045,0.5327054907,3.963422583e-07,0.351125005,0.4764730441,1.014336447,1.740909059,1.014336447,0.9839400675,9.200655118e-05,0.04855050991,0.04855066656,0.04855066656,2.922830063e-08,0.0485506656,0.0485506656,0.0485506656,1.786970705e-05,2.394379103e-06,0.004223695318,0.000689456284,1.000689456,1.000689456,1,1
0.8496482787,0.008690918572,50,0.4260287078,2.316317829e-10,0.003200129028,1000,0.1981945585,0.06480458114,0.06480457719,0.999099242,0.0001562326474,0.0004403960029,0.3571869797,0.5595578846,0.1576411847,0.9552702797,0.03530563017,1.205245119e-06,1.828448382e-05,0.0007121448785,3.708327788e-09,0.002020725799,0.001564376444,0.0001732439475,0.5722818043,0.002020725799,0.0009628806052,0.5723323553,5.491599326e-07,0.3590788145,0.4400023103,1.021792693,1.82158067,1.021792693,0.9778027429,0.0001582859547,0.06480419113,0.06480458114,0.06480458114,6.193083195e-08,0.06480457719,0.06480457719,0.06480457719,2.768134222e-05,4.108753e-06,0.005726344006,0.0010525225,1.001052523,1.001052523,1,1
0.9383547986,0.007967297522,50,0.3905565148,8.862658494e-10,0.003680123051,1000,0.2283702374,0.08372389314,0.0837238792,0.9988647604,0.0002103959519,0.0004076706627,0.3602574407,0.5922783208,0.1766475162,0.9446266361,0.04249949683,1.769373046e-06,3.183127184e-05,0.0008762767462,1.299986076e-08,0.002030489209,0.002038364862,0.0002673561868,0.6084991142,0.002030489209,0.001203415029,0.6085813368,7.301042985e-07,0.363213867,0.4073150703,1.031120089,1.900315499,1.031120089,0.9703898194,0.0002552973116,0.08372302041,0.08372389314,0.08372389314,1.209777702e-07,0.0837238792,0.0837238792,0.0837238792,4.085493068e-05,6.651007172e-06,0.007429991244,0.001521260742,1.001521261,1.001521261,1,1
1.027061318,0.007303915842,50,0.3580379272,2.964622563e-09,0.00416186715,1000,0.2585484678,0.1053219042,0.1053218609,0.9986028244,0.0002744410662,0.000378371948,0.3603286457,0.6215740374,0.1944995619,0.9332541702,0.04977895536,2.483990166e-06,5.196798773e-05,0.001052739465,4.009365028e-08,0.00204233888,0.002584962815,0.000395248633,0.6416095315,0.00204233888,0.001465468271,0.6417366004,9.37836635e-07,0.3641153192,0.3780493941,1.042424526,1.97701033,1.042424526,0.9617183237,0.0003906131306,0.1053201141,0.1053219042,0.1053219042,2.209280341e-07,0.1053218609,0.1053218609,0.1053218609,5.793259871e-05,1.025998108e-05,0.009300313762,0.002102325275,1.002102325,1.002102325,1,1
1.115767838,0.0066957752,50,0.3282269695,8.878723943e-09,0.00464236918,1000,0.2884648775,0.129586894,0.1295867732,0.998314461,0.0003484879712,0.0003521544847,0.3580132293,0.6477909107,0.2110792357,0.9213015543,0.05699461316,3.359837784e-06,8.039774375e-05,0.001239502857,1.111804244e-07,0.002056343372,0.003203410553,0.0005634922103,0.6718705162,0.002056343372,0.001745590247,0.6720586146,1.170211954e-06,0.3622978143,0.3518598571,1.055771208,2.051603996,1.055771208,0.9518435381,0.0005719866685,0.1295834809,0.129586894,0.129586894,3.812515255e-07,0.1295867732,0.1295867732,0.1295867732,7.94281865e-05,1.519899373e-05,0.01129880897,0.002798663482,1.002798663,1.002798663,1,1
1.204474358,0.00613827452,50,0.3008981166,2.421248476e-08,0.00511886736,1000,0.3178988365,0.1564857418,0.1564854337,0.9980007787,0.0004324773291,0.0003286937142,0.353837487,0.6712539838,0.2263252088,0.9089087119,0.06401808471,4.404003528e-06,0.0001188241734,0.001434631984,2.817548196e-07,0.002072531095,0.003892166144,0.0007788157727,0.6995175681,0.002072531095,0.002040168106,0.6997859995,1.424550532e-06,0.3582124753,0.328421871,1.071188796,2.124072615,1.071188796,0.9408514301,0.0008071172418,0.1564796266,0.1564857418,0.1564857418,6.270341198e-07,0.1564854337,0.1564854337,0.1564854337,0.0001058141481,2.175083959e-05,0.01338523296,0.003609622245,1.003609622,1.003609622,1,1
1.338418153,0.005383153588,50,0.2638819437,9.756634559e-08,0.005816398999,1000,0.3610448031,0.2019779995,0.2019768853,0.9974822236,0.0005776120275,0.0002978345356,0.3449762704,0.7021231632,0.2467871277,0.8896402349,0.07403058523,6.306440121e-06,0.0001992967669,0.001740655206,1.006807645e-06,0.002101092065,0.005058312614,0.001208036251,0.736783606,0.002101092065,0.002503888455,0.7372168197,1.842762813e-06,0.348609081,0.297587322,1.098382765,2.229494844,1.098382765,0.9223785184,0.001280280159,0.2019646379,0.2019779995,0.2019779995,1.230005321e-06,0.2019768853,0.2019768853,0.2019768853,0.0001558336378,3.535740316e-05,0.01661505878,0.005041825741,1.005041826,1.005041826,1,1
1.472361948,0.004720913658,50,0.2314189002,3.302230536e-07,0.006478667537,1000,0.4022221244,0.2531227604,0.2531193235,0.9969145022,0.0007434773371,0.0002716570309,0.3340963753,0.7283199571,0.2642588402,0.8700352585,0.08309865275,8.597394188e-06,0.0003110229571,0.002054270474,3.069779666e-06,0.002134471684,0.006362199701,0.001782252259,0.7692420219,0.002134471684,0.002978569014,0.7699013366,2.289685991e-06,0.3358689203,0.2714226492,1.130173051,2.33023579,1.130173051,0.9020425718,0.001916224838,0.2530963332,0.2531227604,0.2531227604,2.229355601e-06,0.2531193235,0.2531193235,0.2531193235,0.000219121978,5.436640039e-05,0.01982713046,0.006699685089,1.006699685,1.006699685,1,1
1.606305742,0.004140154556,50,0.202949571,9.737779654e-07,0.007109569072,1000,0.4410863844,0.30963037,0.309621012,0.9963029131,0.0009280369291,0.0002493697156,0.3220971267,0.7506374967,0.2789365383,0.8503961683,0.09105925699,1.125899085e-05,0.0004576359906,0.002369562054,8.264145527e-06,0.002172421971,0.007786469996,0.002522208983,0.7974751705,0.002172421971,0.00345202017,0.7984310185,2.752692594e-06,0.3209166004,0.249136306,1.166348653,2.426530395,1.166348653,0.8803107571,0.002734828068,0.3095822053,0.30963037,0.30963037,3.785413863e-06,0.309621012,0.309621012,0.309621012,0.0002964948563,7.982232874e-05,0.02291184428,0.008545345504,1.008545346,1.008545346,1,1
1.740249537,0.003630867886,50,0.1779829189,2.576171387e-06,0.007703349347,1000,0.4774117402,0.3711746531,0.3711515969,0.9956521798,0.001128840444,0.0002303092588,0.3096208904,0.7697407964,0.2910704988,0.8309505928,0.09783930638,1.426122464e-05,0.0006412858912,0.00268191076,2.013202107e-05,0.002214630895,0.009314045349,0.003446469064,0.8219949424,0.002214630895,0.003913928624,0.8233253667,3.219053945e-06,0.3044972862,0.230064872,1.206642222,2.518666196,1.206642222,0.857637718,0.003751358357,0.3710926422,0.3711746531,0.3711746531,6.087650033e-06,0.3711515969,0.3711515969,0.3711515969,0.0003883779577,0.0001127151346,0.02578403431,0.01053345681,1.010533457,1.010533457,1,1
